datetime,portfolio_value,cash,positions,return
2024-01-02 08:30:00-05:00,100000.0,100000.0,[],
2024-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-08 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-09 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-16 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-01-17 09:30:00-05:00,100485.75903320312,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0048575903320311475
2024-01-18 09:30:00-05:00,100736.55822753906,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0024958680389035592
2024-01-19 09:30:00-05:00,100234.95983886719,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",-0.004979308381162784
2024-01-20 09:30:00-05:00,100234.95983886719,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0
2024-01-21 09:30:00-05:00,100234.95983886719,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0
2024-01-22 09:30:00-05:00,100506.87951660156,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.00271282273342055
2024-01-23 09:30:00-05:00,100448.79919433594,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",-0.0005778740972256502
2024-01-24 09:30:00-05:00,100216.47790527344,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",-0.00231283291513551
2024-01-25 09:30:00-05:00,100477.83935546875,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.002607968825669049
2024-01-26 09:30:00-05:00,100496.31726074219,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.00018390030470372132
2024-01-27 09:30:00-05:00,100496.31726074219,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0
2024-01-28 09:30:00-05:00,100496.31726074219,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0
2024-01-29 09:30:00-05:00,100221.75903320312,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",-0.002732022774791898
2024-01-30 09:30:00-05:00,99854.79919433594,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",-0.003661478728841816
2024-01-31 09:30:00-05:00,99941.91967773438,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0008724716698782498
2024-02-01 09:30:00-05:00,99852.15661621094,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",-0.0008981522649642582
2024-02-02 09:30:00-05:00,100285.11645507812,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.004336008890937659
2024-02-03 09:30:00-05:00,100285.11645507812,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0
2024-02-04 09:30:00-05:00,100285.11645507812,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.0
2024-02-05 09:30:00-05:00,100599.27709960938,149935.59838867188,"[{'asset': GLD, 'quantity': -264.0}]",0.00313267467433187
2024-02-06 09:30:00-05:00,101024.33612060547,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",0.004225269139610299
2024-02-07 09:30:00-05:00,101228.84391784668,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",0.002024341907053584
2024-02-08 09:30:00-05:00,101012.30661010742,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",-0.0021390870364477177
2024-02-09 09:30:00-05:00,100871.95416259766,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",-0.0013894588909003636
2024-02-10 09:30:00-05:00,100871.95416259766,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",0.0
2024-02-11 09:30:00-05:00,100871.95416259766,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",0.0
2024-02-12 09:30:00-05:00,100486.99758911133,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",-0.003816289440232379
2024-02-13 09:30:00-05:00,99985.74758911133,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",-0.004988207549494139
2024-02-14 09:30:00-05:00,99552.6668548584,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",-0.004331424674971274
2024-02-15 09:30:00-05:00,100085.99758911133,25660.395141601566,"[{'asset': GLD, 'quantity': 401.0}]",0.005357272196740759
2024-02-16 09:30:00-05:00,100121.87788391113,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.00035849465124093705
2024-02-17 09:30:00-05:00,100121.87788391113,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0
2024-02-18 09:30:00-05:00,100121.87788391113,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0
2024-02-19 09:30:00-05:00,100121.87788391113,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0
2024-02-20 09:30:00-05:00,99923.15754699707,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",-0.001984784355967384
2024-02-21 09:30:00-05:00,99928.67767333984,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",5.524371405263295e-05
2024-02-22 09:30:00-05:00,99950.75817871094,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0002209626494136252
2024-02-23 09:30:00-05:00,99950.75817871094,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0
2024-02-24 09:30:00-05:00,99950.75817871094,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0
2024-02-25 09:30:00-05:00,99950.75817871094,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0
2024-02-26 09:30:00-05:00,99934.88847351074,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",-0.00015877523581986352
2024-02-27 09:30:00-05:00,99880.37788391113,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",-0.000545461054014762
2024-02-28 09:30:00-05:00,99896.93826293945,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",0.0001658021262951337
2024-02-29 09:30:00-05:00,99807.23805236816,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",-0.000897927525418174
2024-03-01 09:30:00-05:00,99763.7677154541,112892.3980102539,"[{'asset': GLD, 'quantity': -69.0}]",-0.0004355429301755587
2024-03-02 09:30:00-05:00,99763.7677154541,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0
2024-03-03 09:30:00-05:00,99763.7677154541,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0
2024-03-04 09:30:00-05:00,100912.24464416504,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.011511964263284602
2024-03-05 09:30:00-05:00,101886.08717346191,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.009650390125904185
2024-03-06 09:30:00-05:00,102075.52699279785,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.001859329615960359
2024-03-07 09:30:00-05:00,102507.68446350098,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.004233703057282545
2024-03-08 09:30:00-05:00,102907.2862701416,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0038982619569649657
2024-03-09 09:30:00-05:00,102907.2862701416,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0
2024-03-10 10:30:00-04:00,102907.2862701416,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0
2024-03-11 10:30:00-04:00,103150.00843811035,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0023586490011171524
2024-03-12 10:30:00-04:00,102768.16590881348,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.0037018177223512305
2024-03-13 10:30:00-04:00,102774.08717346191,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",5.761769314527321e-05
2024-03-14 10:30:00-04:00,102753.36500549316,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.00020162833393766455
2024-03-15 10:30:00-04:00,102626.08717346191,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.0012386731278770657
2024-03-16 10:30:00-04:00,102626.08717346191,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0
2024-03-17 10:30:00-04:00,102626.08717346191,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.0
2024-03-18 10:30:00-04:00,102543.20753479004,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.000807588411042004
2024-03-19 10:30:00-04:00,102531.36500549316,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.00011548818865314558
2024-03-20 10:30:00-04:00,102395.20753479004,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.0013279592122452666
2024-03-21 10:30:00-04:00,103792.32789611816,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",0.013644392105494063
2024-03-22 10:30:00-04:00,103034.56861877441,43443.846450805664,"[{'asset': GLD, 'quantity': 296.0}]",-0.007300725330124269
