datetime,portfolio_value,cash,positions,return
2025-01-02 08:30:00-05:00,100000.0,100000.0,[],
2025-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2025-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2025-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2025-01-04 09:30:00-05:00,100000.0,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-05 09:30:00-05:00,100000.0,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-06 09:30:00-05:00,99545.08087158203,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",-0.004549191284179632
2025-01-07 09:30:00-05:00,100195.8413696289,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.006537344611597495
2025-01-08 09:30:00-05:00,100236.64074707031,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0004071963155725111
2025-01-09 09:30:00-05:00,100236.64074707031,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-10 09:30:00-05:00,100703.7993774414,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0046605575255647125
2025-01-11 09:30:00-05:00,100703.7993774414,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-12 09:30:00-05:00,100703.7993774414,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-13 09:30:00-05:00,100363.11975097656,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",-0.0033829868244391603
2025-01-14 09:30:00-05:00,100216.23950195312,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",-0.001463488275253666
2025-01-15 09:30:00-05:00,100744.60186767578,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0052722230284081295
2025-01-16 09:30:00-05:00,101224.0,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.004758549077933605
2025-01-17 09:30:00-05:00,101048.55987548828,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",-0.0017331870357990553
2025-01-18 09:30:00-05:00,101048.55987548828,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-19 09:30:00-05:00,101048.55987548828,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-20 09:30:00-05:00,101048.55987548828,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-21 09:30:00-05:00,101507.55987548828,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.004542370525275841
2025-01-22 09:30:00-05:00,101984.91912841797,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.004702696562849384
2025-01-23 09:30:00-05:00,101760.52099609375,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",-0.0022003070085456766
2025-01-24 09:30:00-05:00,102325.60186767578,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.005553046172038778
2025-01-25 09:30:00-05:00,102325.60186767578,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-26 09:30:00-05:00,102325.60186767578,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0
2025-01-27 09:30:00-05:00,101897.2006225586,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",-0.004186647694202517
2025-01-28 09:30:00-05:00,101972.67962646484,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.000740736776330353
2025-01-29 09:30:00-05:00,102037.96112060547,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.0006401861202407488
2025-01-30 09:30:00-05:00,102578.56298828125,50109.760498046875,"[{'asset': GLD, 'quantity': 204.0}]",0.005298046547958846
2025-01-31 09:30:00-05:00,102578.56298828125,102578.56298828125,[],0.0
2025-02-01 09:30:00-05:00,102578.56298828125,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-02 09:30:00-05:00,102578.56298828125,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-03 09:30:00-05:00,102710.55563354492,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.001286746873991218
2025-02-04 09:30:00-05:00,103120.31298828125,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.003989437621175762
2025-02-05 09:30:00-05:00,103636.45803833008,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.005005270398156014
2025-02-06 09:30:00-05:00,103480.82635498047,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.0015017078574033338
2025-02-07 09:30:00-05:00,103788.14587402344,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0029698208824573413
2025-02-08 09:30:00-05:00,103788.14587402344,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-09 09:30:00-05:00,103788.14587402344,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-10 09:30:00-05:00,104335.80563354492,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.005276708191571666
2025-02-11 09:30:00-05:00,104276.70803833008,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.0005664172031450976
2025-02-12 09:30:00-05:00,104168.35443115234,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.0010390969298522679
2025-02-13 09:30:00-05:00,104414.60443115234,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.002363961697818162
2025-02-14 09:30:00-05:00,104743.59707641602,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.003150829781485287
2025-02-15 09:30:00-05:00,104743.59707641602,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-16 09:30:00-05:00,104743.59707641602,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-17 09:30:00-05:00,104743.59707641602,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-18 09:30:00-05:00,104666.76419067383,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.0007335330071406299
2025-02-19 09:30:00-05:00,104863.76419067383,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0018821638513741856
2025-02-20 09:30:00-05:00,104775.11779785156,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.0008453481858716749
2025-02-21 09:30:00-05:00,104887.40322875977,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0010716803117782892
2025-02-22 09:30:00-05:00,104887.40322875977,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-23 09:30:00-05:00,104887.40322875977,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0
2025-02-24 09:30:00-05:00,105015.45803833008,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",0.0012208788246099722
2025-02-25 09:30:00-05:00,105017.42395019531,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",1.872021416615688e-05
2025-02-26 09:30:00-05:00,104154.56298828125,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.008216360004443368
2025-02-27 09:30:00-05:00,104038.3337097168,51539.80563354493,"[{'asset': GLD, 'quantity': 197.0}]",-0.0011159307401398255
2025-02-28 09:30:00-05:00,104038.33370971681,104038.33370971681,[],2.220446049250313e-16
2025-03-01 09:30:00-05:00,104038.33370971681,104038.33370971681,[],0.0
2025-03-02 09:30:00-05:00,104038.33370971681,104038.33370971681,[],0.0
2025-03-03 09:30:00-05:00,104038.33370971681,104038.33370971681,[],0.0
2025-03-04 09:30:00-05:00,104038.33370971681,104038.33370971681,[],0.0
2025-03-05 09:30:00-05:00,104038.33370971681,104038.33370971681,[],0.0
2025-03-06 09:30:00-05:00,104038.33370971681,104038.33370971681,[],0.0
2025-03-07 09:30:00-05:00,104200.4530029297,52266.08370971681,"[{'asset': GLD, 'quantity': 193.0}]",0.0015582649916829894
2025-03-08 09:30:00-05:00,104200.4530029297,52266.08370971681,"[{'asset': GLD, 'quantity': 193.0}]",0.0
2025-03-09 10:30:00-04:00,104200.4530029297,52266.08370971681,"[{'asset': GLD, 'quantity': 193.0}]",0.0
2025-03-10 10:30:00-04:00,103916.742767334,52266.08370971681,"[{'asset': GLD, 'quantity': 193.0}]",-0.002722735145764932
2025-03-11 10:30:00-04:00,104080.79394531251,52266.08370971681,"[{'asset': GLD, 'quantity': 193.0}]",0.0015786789848275529
2025-03-12 10:30:00-04:00,104080.79394531251,52266.08370971681,"[{'asset': GLD, 'quantity': 193.0}]",0.0
2025-03-13 10:30:00-04:00,104080.79394531251,104080.79394531251,[],0.0
2025-03-14 10:30:00-04:00,104080.79394531251,104080.79394531251,[],0.0
2025-03-15 10:30:00-04:00,104080.7939453125,52142.036010742195,"[{'asset': GLD, 'quantity': 188.0}]",-1.1102230246251565e-16
2025-03-16 10:30:00-04:00,104080.7939453125,52142.036010742195,"[{'asset': GLD, 'quantity': 188.0}]",0.0
