datetime,portfolio_value,cash,positions,return
2025-01-02 08:30:00-05:00,100000.0,100000.0,[],
2025-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2025-01-02 09:30:00-05:00,100000.0,100000.0,[],0.0
2025-01-03 09:30:00-05:00,100083.2991027832,40166.099700927734,"[{'asset': GLD, 'quantity': 245.0}]",0.0008329910278319641
2025-01-04 09:30:00-05:00,100083.2991027832,40166.099700927734,"[{'asset': GLD, 'quantity': 245.0}]",0.0
2025-01-05 09:30:00-05:00,100083.2991027832,40166.099700927734,"[{'asset': GLD, 'quantity': 245.0}]",0.0
2025-01-06 09:30:00-05:00,99536.95014953613,40166.099700927734,"[{'asset': GLD, 'quantity': 245.0}]",-0.005458942282527857
2025-01-07 09:30:00-05:00,99536.95014953613,99536.95014953613,[],0.0
2025-01-08 09:30:00-05:00,99536.95014953613,99536.95014953613,[],0.0
2025-01-09 09:30:00-05:00,99536.95014953613,39826.98985290527,"[{'asset': GLD, 'quantity': 243.0}]",0.0
2025-01-10 09:30:00-05:00,100093.4185180664,39826.98985290527,"[{'asset': GLD, 'quantity': 243.0}]",0.005590570815102058
2025-01-11 09:30:00-05:00,100093.4185180664,39826.98985290527,"[{'asset': GLD, 'quantity': 243.0}]",0.0
2025-01-12 09:30:00-05:00,100093.4185180664,39826.98985290527,"[{'asset': GLD, 'quantity': 243.0}]",0.0
2025-01-13 09:30:00-05:00,99687.6089630127,39826.98985290527,"[{'asset': GLD, 'quantity': 243.0}]",-0.004054308076014701
2025-01-14 09:30:00-05:00,99512.64866638184,39826.98985290527,"[{'asset': GLD, 'quantity': 243.0}]",-0.001755085696716563
2025-01-15 09:30:00-05:00,99512.64866638184,99512.64866638184,[],0.0
2025-01-16 09:30:00-05:00,100076.64646911621,39942.24705505371,"[{'asset': GLD, 'quantity': 240.0}]",0.005667599147372693
2025-01-17 09:30:00-05:00,99870.24632263184,39942.24705505371,"[{'asset': GLD, 'quantity': 240.0}]",-0.0020624206922048582
2025-01-18 09:30:00-05:00,99870.24632263184,39942.24705505371,"[{'asset': GLD, 'quantity': 240.0}]",0.0
2025-01-19 09:30:00-05:00,99870.24632263184,39942.24705505371,"[{'asset': GLD, 'quantity': 240.0}]",0.0
2025-01-20 09:30:00-05:00,99870.24632263184,39942.24705505371,"[{'asset': GLD, 'quantity': 240.0}]",0.0
2025-01-21 09:30:00-05:00,100410.24632263184,39942.24705505371,"[{'asset': GLD, 'quantity': 240.0}]",0.005407015801838666
2025-01-22 09:30:00-05:00,100410.24632263184,100410.24632263184,[],0.0
2025-01-23 09:30:00-05:00,100150.64848327637,40397.8079071045,"[{'asset': GLD, 'quantity': 236.0}]",-0.0025853719999983094
2025-01-24 09:30:00-05:00,100804.36949157715,40397.8079071045,"[{'asset': GLD, 'quantity': 236.0}]",0.0065273766890281415
2025-01-25 09:30:00-05:00,100804.36949157715,40397.8079071045,"[{'asset': GLD, 'quantity': 236.0}]",0.0
2025-01-26 09:30:00-05:00,100804.36949157715,40397.8079071045,"[{'asset': GLD, 'quantity': 236.0}]",0.0
2025-01-27 09:30:00-05:00,100308.76805114746,40397.8079071045,"[{'asset': GLD, 'quantity': 236.0}]",-0.004916467836953209
2025-01-28 09:30:00-05:00,100396.08689880371,40397.8079071045,"[{'asset': GLD, 'quantity': 236.0}]",0.0008705006486744438
2025-01-29 09:30:00-05:00,100396.08689880371,100396.08689880371,[],0.0
2025-01-30 09:30:00-05:00,101021.48905944824,40322.28617858887,"[{'asset': GLD, 'quantity': 236.0}]",0.006229347975234445
2025-01-31 09:30:00-05:00,101021.48905944824,101021.48905944824,[],0.0
2025-02-01 09:30:00-05:00,101021.48905944824,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-02 09:30:00-05:00,101021.48905944824,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-03 09:30:00-05:00,101177.60218811035,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0015453457488658895
2025-02-04 09:30:00-05:00,101662.23905944824,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0047899620158704526
2025-02-05 09:30:00-05:00,102272.70503234863,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.006004844852407931
2025-02-06 09:30:00-05:00,102088.63304138184,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",-0.001799815414176953
2025-02-07 09:30:00-05:00,102452.11247253418,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0035604299942482154
2025-02-08 09:30:00-05:00,102452.11247253418,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-09 09:30:00-05:00,102452.11247253418,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-10 09:30:00-05:00,103099.85218811035,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.006322365639359839
2025-02-11 09:30:00-05:00,103029.95503234863,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",-0.0006779559260103873
2025-02-12 09:30:00-05:00,102901.80076599121,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",-0.0012438544335692248
2025-02-13 09:30:00-05:00,103193.05076599121,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0028303683495523035
2025-02-14 09:30:00-05:00,103582.16389465332,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0037707299646028147
2025-02-15 09:30:00-05:00,103582.16389465332,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-16 09:30:00-05:00,103582.16389465332,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-17 09:30:00-05:00,103582.16389465332,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",0.0
2025-02-18 09:30:00-05:00,103491.29048156738,40655.85218811035,"[{'asset': GLD, 'quantity': 233.0}]",-0.0008773075370230865
2025-02-19 09:30:00-05:00,103491.29048156738,103491.29048156738,[],0.0
2025-02-20 09:30:00-05:00,103388.24467468262,41505.57215881348,"[{'asset': GLD, 'quantity': 229.0}]",-0.0009956954484311442
2025-02-21 09:30:00-05:00,103518.76936340332,41505.57215881348,"[{'asset': GLD, 'quantity': 229.0}]",0.0012624712715783026
2025-02-22 09:30:00-05:00,103518.76936340332,41505.57215881348,"[{'asset': GLD, 'quantity': 229.0}]",0.0
2025-02-23 09:30:00-05:00,103518.76936340332,41505.57215881348,"[{'asset': GLD, 'quantity': 229.0}]",0.0
2025-02-24 09:30:00-05:00,103667.62495422363,41505.57215881348,"[{'asset': GLD, 'quantity': 229.0}]",0.00143795750022635
2025-02-25 09:30:00-05:00,103669.91020202637,41505.57215881348,"[{'asset': GLD, 'quantity': 229.0}]",2.2043987250031094e-05
2025-02-26 09:30:00-05:00,102268.30863952637,16802.712936401374,"[{'asset': GLD, 'quantity': 320.0}]",-0.013519849296373843
2025-02-27 09:30:00-05:00,102268.30863952637,102268.30863952637,[],0.0
2025-02-28 09:30:00-05:00,102268.30863952637,102268.30863952637,[],0.0
2025-03-01 09:30:00-05:00,102268.30863952637,102268.30863952637,[],0.0
2025-03-02 09:30:00-05:00,102268.30863952637,102268.30863952637,[],0.0
2025-03-03 09:30:00-05:00,102268.30863952637,102268.30863952637,[],0.0
2025-03-04 09:30:00-05:00,102268.30863952637,102268.30863952637,[],0.0
2025-03-05 09:30:00-05:00,102031.18669128418,40934.02641296387,"[{'asset': GLD, 'quantity': 228.0}]",-0.0023186258910176116
2025-03-06 09:30:00-05:00,102095.02641296387,40934.02641296387,"[{'asset': GLD, 'quantity': 228.0}]",0.0006256883189337259
2025-03-07 09:30:00-05:00,102286.54557800293,40934.02641296387,"[{'asset': GLD, 'quantity': 228.0}]",0.0018758912335687938
2025-03-08 09:30:00-05:00,102286.54557800293,102286.54557800293,[],0.0
2025-03-09 10:30:00-04:00,102286.54557800293,102286.54557800293,[],0.0
2025-03-10 10:30:00-04:00,102286.54557800293,102286.54557800293,[],0.0
2025-03-11 10:30:00-04:00,102286.54557800293,102286.54557800293,[],0.0
2025-03-12 10:30:00-04:00,102286.54557800293,102286.54557800293,[],0.0
2025-03-13 10:30:00-04:00,102993.34696960449,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",0.006910013312186436
2025-03-14 10:30:00-04:00,104064.9427947998,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",0.010404515016990024
2025-03-15 10:30:00-04:00,104064.9427947998,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",0.0
2025-03-16 10:30:00-04:00,104064.9427947998,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",0.0
2025-03-17 10:30:00-04:00,103898.5072479248,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",-0.00159934308716414
2025-03-18 10:30:00-04:00,104892.58390808105,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",0.009567766529928745
2025-03-19 10:30:00-04:00,104881.18669128418,41075.385299682624,"[{'asset': GLD, 'quantity': 228.0}]",-0.00010865607817289735
