time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2024-01-16 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-01-16 09:30:00-05:00,sell,fill,264.0,GLD,stock,,0.0,,189.14999389648438,market,1,0.0
2024-02-05 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-02-05 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-02-05 09:30:00-05:00,buy,fill,264.0,GLD,stock,,0.0,,186.8800048828125,market,1,0.0
2024-02-05 09:30:00-05:00,buy,fill,401.0,GLD,stock,,0.0,,186.8800048828125,market,1,0.0
2024-02-15 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-02-15 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-02-15 09:30:00-05:00,sell,fill,401.0,GLD,stock,,0.0,,185.60000610351562,market,1,0.0
2024-02-15 09:30:00-05:00,sell,fill,69.0,GLD,stock,,0.0,,185.60000610351562,market,1,0.0
2024-03-01 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-03-01 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-03-01 09:30:00-05:00,buy,fill,69.0,GLD,stock,,0.0,,190.27000427246094,market,1,0.0
2024-03-01 09:30:00-05:00,buy,fill,296.0,GLD,stock,,0.0,,190.27000427246094,market,1,0.0
2024-05-01 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-05-01 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-05-01 10:30:00-04:00,sell,fill,296.0,GLD,stock,,0.0,,212.9600067138672,market,1,0.0
2024-05-01 10:30:00-04:00,sell,fill,102.0,GLD,stock,,0.0,,212.9600067138672,market,1,0.0
2024-05-16 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-05-16 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-05-16 10:30:00-04:00,buy,fill,102.0,GLD,stock,,0.0,,220.13999938964844,market,1,0.0
2024-05-16 10:30:00-04:00,buy,fill,291.0,GLD,stock,,0.0,,220.13999938964844,market,1,0.0
2024-06-04 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-06-04 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-06-04 10:30:00-04:00,sell,fill,291.0,GLD,stock,,0.0,,216.24000549316406,market,1,0.0
2024-06-04 10:30:00-04:00,sell,fill,96.0,GLD,stock,,0.0,,216.24000549316406,market,1,0.0
2024-07-08 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-07-08 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-07-08 10:30:00-04:00,buy,fill,96.0,GLD,stock,,0.0,,219.63999938964844,market,1,0.0
2024-07-08 10:30:00-04:00,buy,fill,285.0,GLD,stock,,0.0,,219.63999938964844,market,1,0.0
2024-08-01 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-08-01 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-08-01 10:30:00-04:00,sell,fill,285.0,GLD,stock,,0.0,,226.74000549316406,market,1,0.0
2024-08-01 10:30:00-04:00,sell,fill,91.0,GLD,stock,,0.0,,226.74000549316406,market,1,0.0
2024-08-12 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-08-12 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-08-12 10:30:00-04:00,buy,fill,91.0,GLD,stock,,0.0,,226.13999938964844,market,1,0.0
2024-08-12 10:30:00-04:00,buy,fill,280.0,GLD,stock,,0.0,,226.13999938964844,market,1,0.0
2024-11-12 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-11-12 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-11-12 09:30:00-05:00,sell,fill,280.0,GLD,stock,,0.0,,241.2899932861328,market,1,0.0
2024-11-12 09:30:00-05:00,sell,fill,89.0,GLD,stock,,0.0,,241.2899932861328,market,1,0.0
2024-12-04 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-12-04 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2024-12-04 09:30:00-05:00,buy,fill,89.0,GLD,stock,,0.0,,244.92999267578125,market,1,0.0
2024-12-04 09:30:00-05:00,buy,fill,269.0,GLD,stock,,0.0,,244.92999267578125,market,1,0.0
2024-12-24 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-12-24 09:30:00-05:00,sell,new,,GLD,stock,,0.0,,,market,1,
2024-12-24 09:30:00-05:00,sell,fill,269.0,GLD,stock,,0.0,,241.49000549316406,market,1,0.0
2024-12-24 09:30:00-05:00,sell,fill,91.0,GLD,stock,,0.0,,241.49000549316406,market,1,0.0
2025-01-13 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-01-13 09:30:00-05:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-01-13 09:30:00-05:00,buy,fill,91.0,GLD,stock,,0.0,,246.33999633789062,market,1,0.0
2025-01-13 09:30:00-05:00,buy,fill,266.0,GLD,stock,,0.0,,246.33999633789062,market,1,0.0
2025-03-10 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2025-03-10 10:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
