time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2025-03-14 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 10:30:00-04:00,buy,fill,49.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-14 11:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 11:00:00-04:00,buy,fill,24.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-14 11:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 11:30:00-04:00,buy,fill,12.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-14 12:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 12:00:00-04:00,buy,fill,6.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-14 12:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 12:30:00-04:00,buy,fill,3.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-14 13:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 13:00:00-04:00,buy,fill,2.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-14 13:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-14 13:30:00-04:00,buy,fill,1.0,GLD,stock,,0.0,,276.2699890136719,market,1,0.0
2025-03-26 09:30:00-04:00,sell,new,,GLD,stock,,0.0,,,market,1,
2025-03-26 09:30:00-04:00,sell,fill,390.0,GLD,stock,,0.0,,278.92999267578125,market,1,0.0
2025-03-28 09:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 09:30:00-04:00,buy,fill,192.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 10:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 10:00:00-04:00,buy,fill,96.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 10:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 10:30:00-04:00,buy,fill,48.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
